usaf,wban,datetime,latitude,longitude,elevation,windAngle,windSpeed,temperature,seaLvlPressure,cloudCoverage,presentWeatherIndicator,pastWeatherIndicator,precipTime,precipDepth,snowDepth,stationName,countryOrRegion,p_k,year,day,version
999999,53878,2008-01-19T01:55:00.0000000,35.419,-82.557,641,,,1.8,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,19,1
999999,53878,2008-01-06T16:55:00.0000000,35.419,-82.557,641,,,11.9,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,6,1
999999,53878,2008-01-11T08:05:00.0000000,35.419,-82.557,641,,,11.9,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,11,1
999999,53878,2008-01-16T11:15:00.0000000,35.419,-82.557,641,,,-7.3,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,16,1
999999,53878,2008-01-08T03:40:00.0000000,35.419,-82.557,641,,,12.5,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,8,1
999999,53877,2008-01-20T21:25:00.0000000,35.495,-82.614,656,,,-5.9,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,20,1
999999,53877,2008-01-12T13:45:00.0000000,35.495,-82.614,656,,,-3,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,12,1
999999,53878,2008-01-12T23:40:00.0000000,35.419,-82.557,641,,,7.7,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,12,1
999999,53877,2008-01-28T14:10:00.0000000,35.495,-82.614,656,,,-2.3,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,28,1
999999,53878,2008-01-08T23:15:00.0000000,35.419,-82.557,641,,,13.9,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,8,1
999999,53877,2008-01-20T16:05:00.0000000,35.495,-82.614,656,,,-7.9,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,20,1
999999,53877,2008-01-23T15:50:00.0000000,35.495,-82.614,656,,,4.1,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,23,1
999999,53877,2008-01-03T10:30:00.0000000,35.495,-82.614,656,,,-13,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,3,1
999999,53877,2008-01-06T15:35:00.0000000,35.495,-82.614,656,,,8.1,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,6,1
999999,53877,2008-01-02T22:20:00.0000000,35.495,-82.614,656,,,-7.5,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,2,1
999999,53877,2008-01-13T01:20:00.0000000,35.495,-82.614,656,,,2,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,13,1
999999,53878,2008-01-12T00:10:00.0000000,35.419,-82.557,641,,,5.7,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,12,1
999999,53878,2008-01-06T09:05:00.0000000,35.419,-82.557,641,,,2.3,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,6,1
999999,53878,2008-01-06T11:15:00.0000000,35.419,-82.557,641,,,0.7,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,6,1
999999,53878,2008-01-14T00:30:00.0000000,35.419,-82.557,641,,,3,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,14,1
999999,53877,2008-01-11T18:50:00.0000000,35.495,-82.614,656,,,11.2,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,11,1
999999,53877,2008-01-03T21:15:00.0000000,35.495,-82.614,656,,,-0.7,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,3,1
999999,53877,2008-01-12T16:40:00.0000000,35.495,-82.614,656,,,6.3,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,12,1
999999,53878,2008-01-14T01:05:00.0000000,35.419,-82.557,641,,,2,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,14,1
999999,53877,2008-01-03T07:35:00.0000000,35.495,-82.614,656,,,-10.9,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,3,1
999999,53878,2008-01-07T04:15:00.0000000,35.419,-82.557,641,,,6.3,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,7,1
999999,53877,2008-01-18T14:40:00.0000000,35.495,-82.614,656,,,2.3,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,18,1
999999,53878,2008-01-21T02:35:00.0000000,35.419,-82.557,641,,,-9.4,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,21,1
999999,53877,2008-01-30T11:15:00.0000000,35.495,-82.614,656,,,-1.3,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,30,1
999999,53877,2008-01-15T14:00:00.0000000,35.495,-82.614,656,,1,-2.8,,,,,1,0,,ASHEVILLE 8 SSW,US,999999-53877,2008,15,1
999999,53877,2008-01-28T17:10:00.0000000,35.495,-82.614,656,,,9.6,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,28,1
999999,53878,2008-01-11T11:25:00.0000000,35.419,-82.557,641,,,12.1,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,11,1
999999,53878,2008-01-23T06:55:00.0000000,35.419,-82.557,641,,,3.2,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,23,1
999999,53877,2008-01-17T09:05:00.0000000,35.495,-82.614,656,,,-2,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,17,1
999999,53877,2008-01-24T18:45:00.0000000,35.495,-82.614,656,,,2,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,24,1
999999,53877,2008-01-11T22:35:00.0000000,35.495,-82.614,656,,,6.9,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,11,1
999999,53878,2008-01-25T07:50:00.0000000,35.419,-82.557,641,,,-9.8,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,25,1
999999,53877,2008-01-28T02:00:00.0000000,35.495,-82.614,656,,0.6,1.1,,,,,1,0,,ASHEVILLE 8 SSW,US,999999-53877,2008,28,1
999999,53878,2008-01-23T10:20:00.0000000,35.419,-82.557,641,,,2.5,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,23,1
999999,53877,2008-01-12T18:15:00.0000000,35.495,-82.614,656,,,9.9,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,12,1
999999,53878,2008-01-24T16:10:00.0000000,35.419,-82.557,641,,,1.3,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,24,1
999999,53877,2008-01-15T05:45:00.0000000,35.495,-82.614,656,,,-5.2,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,15,1
999999,53878,2008-01-12T15:20:00.0000000,35.419,-82.557,641,,,3.4,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,12,1
999999,53877,2008-01-09T20:35:00.0000000,35.495,-82.614,656,,,16,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,9,1
999999,53878,2008-01-30T08:45:00.0000000,35.419,-82.557,641,,,6.9,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,30,1
999999,53878,2008-01-28T00:55:00.0000000,35.419,-82.557,641,,,1.9,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,28,1
999999,53877,2008-01-03T23:10:00.0000000,35.495,-82.614,656,,,-4.3,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,3,1
999999,53877,2008-01-18T18:20:00.0000000,35.495,-82.614,656,,,7.6,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,18,1
999999,53877,2008-01-25T00:35:00.0000000,35.495,-82.614,656,,,-3.8,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,25,1
999999,53877,2008-01-24T14:45:00.0000000,35.495,-82.614,656,,,-0.1,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,24,1
999999,53877,2008-01-23T16:55:00.0000000,35.495,-82.614,656,,,5.7,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,23,1
999999,53878,2008-01-06T00:25:00.0000000,35.419,-82.557,641,,,6.7,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,6,1
999999,53878,2008-01-28T11:25:00.0000000,35.419,-82.557,641,,,-4.4,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,28,1
999999,53878,2008-01-09T12:20:00.0000000,35.419,-82.557,641,,,11.9,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,9,1
999999,53878,2008-01-10T18:25:00.0000000,35.419,-82.557,641,,,7.2,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,10,1
999999,53878,2008-01-13T01:30:00.0000000,35.419,-82.557,641,,,3.2,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,13,1
999999,53877,2008-01-18T20:20:00.0000000,35.495,-82.614,656,,,9.8,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,18,1
999999,53878,2008-01-15T19:25:00.0000000,35.419,-82.557,641,,,1.5,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,15,1
999999,53877,2008-01-22T18:05:00.0000000,35.495,-82.614,656,,,7.3,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,22,1
999999,53877,2008-01-17T19:35:00.0000000,35.495,-82.614,656,,,2.7,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,17,1
999999,53878,2008-01-16T11:25:00.0000000,35.419,-82.557,641,,,-7.3,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,16,1
999999,53877,2008-01-04T17:05:00.0000000,35.495,-82.614,656,,,1.1,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,4,1
999999,53878,2008-01-13T16:15:00.0000000,35.419,-82.557,641,,,5,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,13,1
999999,53877,2008-01-20T19:45:00.0000000,35.495,-82.614,656,,,-4.6,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,20,1
999999,53878,2008-01-18T01:55:00.0000000,35.419,-82.557,641,,,1.8,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,18,1
999999,53878,2008-01-11T10:20:00.0000000,35.419,-82.557,641,,,12.1,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,11,1
999999,53878,2008-01-21T23:30:00.0000000,35.419,-82.557,641,,,-2.3,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,21,1
999999,53877,2008-01-07T13:05:00.0000000,35.495,-82.614,656,,,-1.9,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,7,1
999999,53878,2008-01-28T20:05:00.0000000,35.419,-82.557,641,,,13.7,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,28,1
999999,53878,2008-01-09T02:30:00.0000000,35.419,-82.557,641,,,12.2,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,9,1
999999,53877,2008-01-13T08:35:00.0000000,35.495,-82.614,656,,,-1.1,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,13,1
999999,53877,2008-01-08T00:35:00.0000000,35.495,-82.614,656,,,13.6,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,8,1
999999,53877,2008-01-19T10:10:00.0000000,35.495,-82.614,656,,,1,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,19,1
999999,53877,2008-01-09T20:05:00.0000000,35.495,-82.614,656,,,16,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,9,1
999999,53877,2008-01-27T01:55:00.0000000,35.495,-82.614,656,,,-0.4,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,27,1
999999,53877,2008-01-19T03:10:00.0000000,35.495,-82.614,656,,,-0.4,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,19,1
999999,53878,2008-01-15T05:40:00.0000000,35.419,-82.557,641,,,-2.5,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,15,1
999999,53878,2008-01-26T05:20:00.0000000,35.419,-82.557,641,,,-0.6,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,26,1
999999,53877,2008-01-21T12:25:00.0000000,35.495,-82.614,656,,,-15.7,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,21,1
999999,53878,2008-01-28T20:30:00.0000000,35.419,-82.557,641,,,14.5,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,28,1
999999,53877,2008-01-26T10:05:00.0000000,35.495,-82.614,656,,,-0.8,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,26,1
999999,53878,2008-01-11T22:15:00.0000000,35.419,-82.557,641,,,8.4,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,11,1
999999,53878,2008-01-29T18:10:00.0000000,35.419,-82.557,641,,,14.2,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,29,1
999999,53878,2008-01-14T03:10:00.0000000,35.419,-82.557,641,,,-0.7,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,14,1
999999,53878,2008-01-22T16:05:00.0000000,35.419,-82.557,641,,,2.9,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,22,1
999999,53878,2008-01-10T01:05:00.0000000,35.419,-82.557,641,,,9.9,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,10,1
999999,53877,2008-01-02T10:50:00.0000000,35.495,-82.614,656,,,-9.3,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,2,1
999999,53877,2008-01-21T08:10:00.0000000,35.495,-82.614,656,,,-14.5,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,21,1
999999,53877,2008-01-09T18:05:00.0000000,35.495,-82.614,656,,,13.5,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,9,1
999999,53877,2008-01-11T05:40:00.0000000,35.495,-82.614,656,,,12.5,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,11,1
999999,53878,2008-01-26T19:10:00.0000000,35.419,-82.557,641,,,7.3,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,26,1
999999,53878,2008-01-01T15:50:00.0000000,35.419,-82.557,641,,,4.1,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,1,1
999999,53877,2008-01-05T05:25:00.0000000,35.495,-82.614,656,,,-5.2,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,5,1
999999,53878,2008-01-07T00:05:00.0000000,35.419,-82.557,641,,,12.2,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,7,1
999999,53877,2008-01-28T16:35:00.0000000,35.495,-82.614,656,,,8.2,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,28,1
999999,53878,2008-01-24T06:50:00.0000000,35.419,-82.557,641,,,-2.9,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,24,1
999999,53878,2008-01-18T10:05:00.0000000,35.419,-82.557,641,,,2.9,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,18,1
999999,53877,2008-01-31T14:40:00.0000000,35.495,-82.614,656,,,-0.4,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,31,1
999999,53878,2008-01-25T18:50:00.0000000,35.419,-82.557,641,,,3.2,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,25,1
999999,53878,2008-01-21T06:45:00.0000000,35.419,-82.557,641,,,-10.4,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,21,1
999999,53877,2008-01-14T04:40:00.0000000,35.495,-82.614,656,,,-1.9,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,14,1
999999,53878,2008-01-08T08:50:00.0000000,35.419,-82.557,641,,,11.2,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,8,1
999999,53878,2008-01-28T18:00:00.0000000,35.419,-82.557,641,,1.4,10.5,,,,,1,0,,ASHEVILLE 13 S,US,999999-53878,2008,28,1
999999,53878,2008-01-17T05:10:00.0000000,35.419,-82.557,641,,,-2.4,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,17,1
999999,53878,2008-01-14T02:35:00.0000000,35.419,-82.557,641,,,-0.3,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,14,1
999999,53877,2008-01-03T17:35:00.0000000,35.495,-82.614,656,,,-1.9,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,3,1
999999,53877,2008-01-04T12:35:00.0000000,35.495,-82.614,656,,,-13.8,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,4,1
999999,53878,2008-01-07T19:10:00.0000000,35.419,-82.557,641,,,19,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,7,1
999999,53878,2008-01-11T10:10:00.0000000,35.419,-82.557,641,,,12,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,11,1
999999,53878,2008-01-24T04:20:00.0000000,35.419,-82.557,641,,,-0.9,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,24,1
999999,53878,2008-01-07T00:20:00.0000000,35.419,-82.557,641,,,11.6,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,7,1
999999,53877,2008-01-21T16:20:00.0000000,35.495,-82.614,656,,,-3.6,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,21,1
999999,53878,2008-01-03T14:20:00.0000000,35.419,-82.557,641,,,-8.6,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,3,1
999999,53878,2008-01-27T03:50:00.0000000,35.419,-82.557,641,,,-0.3,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,27,1
999999,53877,2008-01-07T08:40:00.0000000,35.495,-82.614,656,,,-1.5,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,7,1
999999,53878,2008-01-21T04:59:00.0000000,35.419,-82.557,641,,,,,,,,24,0,,ASHEVILLE 13 S,US,999999-53878,2008,21,1
999999,53877,2008-01-15T20:50:00.0000000,35.495,-82.614,656,,,1.2,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,15,1
999999,53877,2008-01-31T16:45:00.0000000,35.495,-82.614,656,,,3.6,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,31,1
999999,53878,2008-01-15T01:25:00.0000000,35.419,-82.557,641,,,-0.7,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,15,1
999999,53877,2008-01-15T01:30:00.0000000,35.495,-82.614,656,,,-2.7,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,15,1
999999,53877,2008-01-15T07:05:00.0000000,35.495,-82.614,656,,,-6.6,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,15,1
999999,53878,2008-01-26T06:25:00.0000000,35.419,-82.557,641,,,-0.9,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,26,1
999999,53877,2008-01-05T08:20:00.0000000,35.495,-82.614,656,,,-5.8,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,5,1
999999,53878,2008-01-21T18:25:00.0000000,35.419,-82.557,641,,,-0.8,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,21,1
999999,53877,2008-01-10T13:45:00.0000000,35.495,-82.614,656,,,6.5,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,10,1
999999,53877,2008-01-14T14:45:00.0000000,35.495,-82.614,656,,,-1,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,14,1
999999,53877,2008-01-02T02:00:00.0000000,35.495,-82.614,656,,1.2,-2.4,,,,,1,0,,ASHEVILLE 8 SSW,US,999999-53877,2008,2,1
999999,53878,2008-01-24T01:25:00.0000000,35.419,-82.557,641,,,2.2,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,24,1
999999,53877,2008-01-07T18:15:00.0000000,35.495,-82.614,656,,,18.1,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,7,1
999999,53878,2008-01-17T15:15:00.0000000,35.419,-82.557,641,,,0.1,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,17,1
999999,53878,2008-01-17T15:10:00.0000000,35.419,-82.557,641,,,0,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,17,1
999999,53877,2008-01-06T22:35:00.0000000,35.495,-82.614,656,,,9.9,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,6,1
999999,53877,2008-01-19T14:00:00.0000000,35.495,-82.614,656,,0.3,0.3,,,,,1,0,,ASHEVILLE 8 SSW,US,999999-53877,2008,19,1
999999,53877,2008-01-04T22:35:00.0000000,35.495,-82.614,656,,,0.5,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,4,1
999999,53878,2008-01-29T01:35:00.0000000,35.419,-82.557,641,,,8.8,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,29,1
999999,53877,2008-01-10T13:50:00.0000000,35.495,-82.614,656,,,6.8,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,10,1
999999,53878,2008-01-11T01:45:00.0000000,35.419,-82.557,641,,,6.8,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,11,1
999999,53878,2008-01-30T07:45:00.0000000,35.419,-82.557,641,,,10.1,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,30,1
999999,53878,2008-01-11T10:25:00.0000000,35.419,-82.557,641,,,12.1,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,11,1
999999,53878,2008-01-23T19:35:00.0000000,35.419,-82.557,641,,,9,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,23,1
999999,53878,2008-01-17T16:25:00.0000000,35.419,-82.557,641,,,0.2,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,17,1
999999,53878,2008-01-19T20:05:00.0000000,35.419,-82.557,641,,,-1,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,19,1
999999,53878,2008-01-24T14:35:00.0000000,35.419,-82.557,641,,,-0.4,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,24,1
999999,53878,2008-01-23T22:25:00.0000000,35.419,-82.557,641,,,6.8,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,23,1
999999,53878,2008-01-25T20:40:00.0000000,35.419,-82.557,641,,,3.4,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,25,1
999999,53878,2008-01-04T04:10:00.0000000,35.419,-82.557,641,,,-8.8,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,4,1
999999,53878,2008-01-04T19:25:00.0000000,35.419,-82.557,641,,,5.8,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,4,1
999999,53878,2008-01-05T21:30:00.0000000,35.419,-82.557,641,,,9.3,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,5,1
999999,53878,2008-01-23T05:45:00.0000000,35.419,-82.557,641,,,3.8,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,23,1
999999,53878,2008-01-22T19:25:00.0000000,35.419,-82.557,641,,,7.3,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,22,1
999999,53877,2008-01-02T11:55:00.0000000,35.495,-82.614,656,,,-9.7,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,2,1
999999,53878,2008-01-16T06:40:00.0000000,35.419,-82.557,641,,,-4.1,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,16,1
999999,53878,2008-01-31T09:20:00.0000000,35.419,-82.557,641,,,-7.6,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,31,1
999999,53878,2008-01-12T19:05:00.0000000,35.419,-82.557,641,,,10,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,12,1
999999,53877,2008-01-12T07:30:00.0000000,35.495,-82.614,656,,,-1.9,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,12,1
999999,53878,2008-01-04T04:50:00.0000000,35.419,-82.557,641,,,-8.1,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,4,1
999999,53878,2008-01-12T16:45:00.0000000,35.419,-82.557,641,,,6.9,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,12,1
999999,53878,2008-01-26T15:50:00.0000000,35.419,-82.557,641,,,2,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,26,1
999999,53877,2008-01-12T14:50:00.0000000,35.495,-82.614,656,,,0.4,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,12,1
999999,53878,2008-01-11T21:50:00.0000000,35.419,-82.557,641,,,9.2,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,11,1
999999,53877,2008-01-30T11:05:00.0000000,35.495,-82.614,656,,,-1.1,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,30,1
999999,53877,2008-01-18T07:25:00.0000000,35.495,-82.614,656,,,1.8,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,18,1
999999,53877,2008-01-13T10:30:00.0000000,35.495,-82.614,656,,,0.4,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,13,1
999999,53878,2008-01-17T14:55:00.0000000,35.419,-82.557,641,,,-0.1,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,17,1
999999,53877,2008-01-26T08:45:00.0000000,35.495,-82.614,656,,,-0.8,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,26,1
999999,53878,2008-01-30T19:50:00.0000000,35.419,-82.557,641,,,5,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,30,1
999999,53878,2008-01-13T08:20:00.0000000,35.419,-82.557,641,,,-0.5,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,13,1
999999,53878,2008-01-09T13:15:00.0000000,35.419,-82.557,641,,,10.9,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,9,1
999999,53877,2008-01-13T21:15:00.0000000,35.495,-82.614,656,,,6.1,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,13,1
999999,53878,2008-01-15T06:35:00.0000000,35.419,-82.557,641,,,-3.1,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,15,1
999999,53877,2008-01-23T10:40:00.0000000,35.495,-82.614,656,,,2.7,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,23,1
999999,53878,2008-01-09T04:59:00.0000000,35.419,-82.557,641,,,,,,,,24,0,,ASHEVILLE 13 S,US,999999-53878,2008,9,1
999999,53878,2008-01-16T18:30:00.0000000,35.419,-82.557,641,,,4.4,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,16,1
999999,53878,2008-01-27T02:25:00.0000000,35.419,-82.557,641,,,0.5,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,27,1
999999,53877,2008-01-17T21:35:00.0000000,35.495,-82.614,656,,,2.9,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,17,1
999999,53877,2008-01-18T12:20:00.0000000,35.495,-82.614,656,,,1.5,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,18,1
999999,53877,2008-01-29T22:50:00.0000000,35.495,-82.614,656,,,11.4,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,29,1
999999,53877,2008-01-21T09:05:00.0000000,35.495,-82.614,656,,,-15.1,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,21,1
999999,53878,2008-01-16T09:15:00.0000000,35.419,-82.557,641,,,-5.4,,,,,,,,ASHEVILLE 13 S,US,999999-53878,2008,16,1
999999,53877,2008-01-21T09:10:00.0000000,35.495,-82.614,656,,,-15.1,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,21,1
999999,53877,2008-01-08T00:25:00.0000000,35.495,-82.614,656,,,14.3,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,8,1
999999,53877,2008-01-02T12:15:00.0000000,35.495,-82.614,656,,,-9.6,,,,,,,,ASHEVILLE 8 SSW,US,999999-53877,2008,2,1
